ID,User ID,Reading Type,Date,Waterway Name,Test Kit Name,Latitude,Longitude,Region,Postcode,District,Country,Coliforms Reading,Phosphate Reading,Phosphate Units,Nitrite Reading,Nitrite Units,Nitrate Reading,Nitrate Units,pH Reading
Qy0ZMk2Nv9djLLv9A8M6,rUXGPVbGrGfccqQRk547GsdBeTv1,ph,2022-05-01 16:43:00,River Thames,Planet Patrol,51.46507833333333,-0.9752533333333333,South East,RG1 8DS,Reading,England,,,,,,,,7
13cBY4OQ7qB4rJvB1t2f,xjOvw2mOFrQadxExn2XXtATc3es2,coliforms,2022-05-01 16:48:00,Upper river ivel,Planet Patrol,51.995595,-0.19504166666666667,East of England,SG7 5AU,North Hertfordshire,England,True,,,,,,,
07L1sU3Djpq6glxgUtp1,xjOvw2mOFrQadxExn2XXtATc3es2,ph,2022-05-01 16:48:00,Upper river ivel,Planet Patrol,51.995596666666664,-0.194845,East of England,SG7 5AU,North Hertfordshire,England,,,,,,,,6
TmUPmcHikXiiOzPde2ob,QdiihUzERmaqq2p0tMI3RNrfYTm2,nitrate,2022-05-01 16:48:35,"River Stour, Kent",Planet Patrol,51.323351489645745,1.208982960340983,South East,CT3 4BP,Canterbury,England,,,,1,mg/l,100,mg/l,
bkZvD5UoBW8ujJfDfHPL,rUXGPVbGrGfccqQRk547GsdBeTv1,nitrate,2022-05-01 16:49:00,River Thames,Planet Patrol,51.46512,-0.9752083333333333,South East,RG1 8DS,Reading,England,,,,5,mg/l,10,mg/l,
okkMqf1xTPsqZrwiZ3aZ,Y19iuIcwjMQyODmY6NVloks5He33,phosphate,2022-05-01 16:49:32,River Itchen,Planet Patrol,50.9323528,-1.3804044,,,,,,100,ppb,,,,,
9xSUHwDJjNp4Kxjt8HFj,QdiihUzERmaqq2p0tMI3RNrfYTm2,phosphate,2022-05-01 16:50:40,"River Stour, Kent",Planet Patrol,51.323367119636956,1.2089673519333954,South East,CT3 4BP,Canterbury,England,,300,ppb,,,,,
nV4exBAuzLEQOjxw5FEz,xjOvw2mOFrQadxExn2XXtATc3es2,phosphate,2022-05-01 16:52:00,Upper river ivel,Planet Patrol,51.995578333333334,-0.19490833333333332,East of England,SG7 5AU,North Hertfordshire,England,,100,ppb,,,,,
3Iqhav5ZPx7XOrGW4vwE,QdiihUzERmaqq2p0tMI3RNrfYTm2,ph,2022-05-01 16:52:22,"River Stour, Kent",Planet Patrol,51.323367119636956,1.2089673519333954,South East,CT3 4BP,Canterbury,England,,,,,,,,6
oVKOIRlKjcsZD8A0v8vd,xjOvw2mOFrQadxExn2XXtATc3es2,nitrate,2022-05-01 16:53:00,Upper river ivel,Planet Patrol,51.99554666666667,-0.19490000000000002,East of England,SG7 5AU,North Hertfordshire,England,,,,0,mg/l,50,mg/l,
eVp5Z3sCNd63Ox4lATXC,rUXGPVbGrGfccqQRk547GsdBeTv1,coliforms,2022-05-01 16:53:00,River Thames,Planet Patrol,51.46508333333333,-0.9752133333333333,South East,RG1 8DS,Reading,England,True,,,,,,,
Y0vcplxX8RZPTMkFEWjf,Y19iuIcwjMQyODmY6NVloks5He33,nitrate,2022-05-01 16:55:00,River Itchen,Planet Patrol,50.9323528,-1.3804044,,,,,,,,0,mg/l,50,mg/l,
lGHmLoHynesxqa2kn4UN,Y19iuIcwjMQyODmY6NVloks5He33,coliforms,2022-05-01 17:00:00,River Itchen,Planet Patrol,,,,,,,True,,,,,,,
QzzIcYyBsOJDeBhdnZ8o,Y19iuIcwjMQyODmY6NVloks5He33,ph,2022-05-01 17:00:00,River Itchen,Planet Patrol,50.9323528,-1.3804044,,,,,,,,,,,,7
os7BRQqFakVIEsMKmMHw,xsJuACuH6IUIM443bQWoHeFCaru1,phosphate,2022-05-01 18:52:16,Balderton lake,Planet Patrol,53.0632546,-0.7912135,East Midlands,NG24 3AZ,Newark and Sherwood,England,,0,ppb,,,,,
hIVD0dW3cpJ1Nov30ZcV,xsJuACuH6IUIM443bQWoHeFCaru1,ph,2022-05-01 18:58:20,Balderton lake,Planet Patrol,53.0632546,-0.7912135,East Midlands,NG24 3AZ,Newark and Sherwood,England,,,,,,,,6
Io1p30YfUuIdt12U9z3L,xsJuACuH6IUIM443bQWoHeFCaru1,nitrate,2022-05-01 19:03:40,Balderton lake,Planet Patrol,53.0632546,-0.7912135,East Midlands,NG24 3AZ,Newark and Sherwood,England,,,,0,mg/l,0,mg/l,
Bu2u3wJ1Z685PozhpHat,65HDyNVqg7RM4lCuVfThAEt8Tlx1,ph,2022-05-02 08:01:00,River Thames,Planet Patrol,51.5465577,-0.8392066,South East,SL7 2ER,Buckinghamshire,England,,,,,,,,7
kxiQXISBRq6oF1seQ0Cc,65HDyNVqg7RM4lCuVfThAEt8Tlx1,nitrate,2022-05-02 08:15:00,River Thames,Planet Patrol,51.5464725,-0.8393149,South East,SL7 2ER,Buckinghamshire,England,,,,5,mg/l,10,mg/l,
yNI6RRK55fCJ2yHuLVDw,65HDyNVqg7RM4lCuVfThAEt8Tlx1,phosphate,2022-05-02 08:15:00,River Thames,Planet Patrol,51.5465283,-0.8392971,South East,SL7 2ER,Buckinghamshire,England,,0,ppb,,,,,
1kWgnn6ISXQqKofxir6k,65HDyNVqg7RM4lCuVfThAEt8Tlx1,coliforms,2022-05-02 08:15:00,River Thames,Planet Patrol,51.5465482,-0.8392823,South East,SL7 2ER,Buckinghamshire,England,True,,,,,,,
jiGaC86pIHoqbnp4Oknc,JMSMXpz053fsjEWYJvRDbXD2cuu1,coliforms,2022-05-02 09:00:00,River Exe,Planet Patrol,50.6941332,-3.4974244,,,,,True,,,,,,,
uEjThu0ARRN9tTQU6x2j,HlRez16yV7Zv4O1rltWGcwzpymA2,nitrate,2022-05-02 09:57:43,Trent,Planet Patrol,52.9222521,-1.1675991,East Midlands,NG11 7ES,Nottingham,England,,,,5,mg/l,10,mg/l,
g2vLa6eNHy6ow9UzYR5D,JMSMXpz053fsjEWYJvRDbXD2cuu1,phosphate,2022-05-02 10:05:00,River Exe,Planet Patrol,50.6967478,-3.4968847,South West,EX2 7DA,Exeter,England,,200,ppb,,,,,
cliIJOXpp9yNqqh0QtCb,mAYIomQVquXkuhlG2f1TIav6G213,phosphate,2022-05-02 10:06:18,Wey navigation,Planet Patrol,51.36973666666667,-0.46580499999999997,South East,KT13 8XF,Elmbridge,England,,100,ppb,,,,,
Px47UifhwcyleGAZuWCT,HlRez16yV7Zv4O1rltWGcwzpymA2,phosphate,2022-05-02 10:06:36,Trent,Planet Patrol,52.9222378,-1.1676268,East Midlands,NG11 7ES,Nottingham,England,,200,ppb,,,,,
UGYHhRF9kwpxLaCdNoZG,JMSMXpz053fsjEWYJvRDbXD2cuu1,ph,2022-05-02 10:13:09,River Exe,Planet Patrol,50.6964156,-3.4967534,South West,EX2 7DA,Exeter,England,,,,,,,,7
2ddtFCf7Qt23gp25jAUy,HlRez16yV7Zv4O1rltWGcwzpymA2,ph,2022-05-02 10:13:29,Trent,Planet Patrol,52.9222378,-1.1676268,East Midlands,NG11 7ES,Nottingham,England,,,,,,,,7
wikvik4LoqnQj0gH5V3b,mAYIomQVquXkuhlG2f1TIav6G213,ph,2022-05-02 10:14:28,Wey navigation,Planet Patrol,51.37004666666667,-0.46650833333333336,South East,KT13 8XF,Elmbridge,England,,,,,,,,7
IYUnmcdmyjGVEtry3vbc,HlRez16yV7Zv4O1rltWGcwzpymA2,coliforms,2022-05-02 10:15:00,Trent,Planet Patrol,52.9222378,-1.1676268,East Midlands,NG11 7ES,Nottingham,England,True,,,,,,,
Qy8mCvCFAEbaGXpRcomJ,JMSMXpz053fsjEWYJvRDbXD2cuu1,nitrate,2022-05-02 10:17:20,River Exe,Planet Patrol,50.6964156,-3.4967534,South West,EX2 7DA,Exeter,England,,,,0,mg/l,50,mg/l,
3DQDOFV7tEggedcRJR33,mAYIomQVquXkuhlG2f1TIav6G213,nitrate,2022-05-02 10:19:32,Wey navigation,Planet Patrol,51.37009166666667,-0.46654999999999996,South East,KT13 8XF,Elmbridge,England,,,,10,mg/l,10,mg/l,
eHnue0tJ4XYzCEDMfpBj,b7xgg9dnLDTvJHezimfMpfZsSgF3,phosphate,2022-05-02 10:46:09,River Nene,Planet Patrol,52.32547147309658,-0.6020319032492899,East Midlands,NN9 5QE,North Northamptonshire,England,,100,ppb,,,,,
pf0dWrthn51Ki9ygYki7,b7xgg9dnLDTvJHezimfMpfZsSgF3,coliforms,2022-05-02 10:50:00,River Nene,Planet Patrol,52.30682,-0.6273666666666667,East Midlands,NN8 1RR,North Northamptonshire,England,True,,,,,,,
vV8biu6Jte8WFiA2kKZN,b7xgg9dnLDTvJHezimfMpfZsSgF3,ph,2022-05-02 10:53:20,River nene,Planet Patrol,52.31977283089442,-0.5995161691980472,East Midlands,NN10 8NP,North Northamptonshire,England,,,,,,,,7
DSlrjJxbIjJIalDKe1YL,b7xgg9dnLDTvJHezimfMpfZsSgF3,nitrate,2022-05-02 10:58:40,River Nene,Planet Patrol,52.3199901669486,-0.5960059127656272,East Midlands,NN9 5QQ,North Northamptonshire,England,,,,0,mg/l,50,mg/l,
1DbDAdcrhCPA9ryz0oKR,J8DABx4Gr7df56Gj2aETIV4nNCF3,ph,2022-05-02 12:20:00,River Trent,Planet Patrol,53.086016666666666,-0.8051583333333333,East Midlands,NG24 1FS,Newark and Sherwood,England,,,,,,,,8
mo4ojVn0wklDd83EQpXM,J8DABx4Gr7df56Gj2aETIV4nNCF3,coliforms,2022-05-02 12:23:00,River Trent,Planet Patrol,53.0861055,-0.8052216666666666,East Midlands,NG24 1FS,Newark and Sherwood,England,False,,,,,,,
6CkA4ATzzC5Sfv5BblBA,J8DABx4Gr7df56Gj2aETIV4nNCF3,nitrate,2022-05-02 12:27:00,River Trent,Planet Patrol,53.08598333333333,-0.8051200000000001,East Midlands,NG24 1FS,Newark and Sherwood,England,,,,5,mg/l,10,mg/l,
w5yvbBF9lPEjX3wyUTRB,J8DABx4Gr7df56Gj2aETIV4nNCF3,phosphate,2022-05-02 12:32:00,River Trent,Planet Patrol,53.085997166666665,-0.8049966666666666,East Midlands,NG24 1FS,Newark and Sherwood,England,,100,ppb,,,,,
gxLWUNj0EFzCMTcHs7un,KbQq3CKR8qPFjozGVLo4nylTQCE2,phosphate,2022-05-02 12:50:58,River deben,Planet Patrol,52.0917559,1.3162553,East of England,IP12 9ZZ,East Suffolk,England,,100,ppb,,,,,
AnZ1kotlRScLu3b8g0ZO,KbQq3CKR8qPFjozGVLo4nylTQCE2,nitrate,2022-05-02 12:57:22,River deben,Planet Patrol,52.0917559,1.3162553,East of England,IP12 9ZZ,East Suffolk,England,,,,5,mg/l,10,mg/l,
BDPeBuEwguExkFEM5c8N,KbQq3CKR8qPFjozGVLo4nylTQCE2,ph,2022-05-02 13:03:56,River deben,Planet Patrol,52.0917559,1.3162553,East of England,IP12 9ZZ,East Suffolk,England,,,,,,,,8
5rHXN4A9ILVrdMqwPSx5,HEZdTFHBdwMffO3ZCUNNWvjx6J52,nitrate,2022-05-02 13:31:14,Coventry Canal,Planet Patrol,52.55392833333333,-1.5166300000000001,West Midlands,CV10 0TB,North Warwickshire,England,,,,0,mg/l,25,mg/l,
GmDBlhcN5uwiQjSEvHC7,HEZdTFHBdwMffO3ZCUNNWvjx6J52,phosphate,2022-05-02 13:35:13,Coventry Canal,Planet Patrol,52.5539185,-1.5167144,West Midlands,CV10 0TB,North Warwickshire,England,,0,ppb,,,,,
a4QtuK4GycilTPasbEGo,HEZdTFHBdwMffO3ZCUNNWvjx6J52,ph,2022-05-02 13:37:10,Coventry Canal,Planet Patrol,52.554096666666666,-1.5166499999999998,West Midlands,CV10 0TB,North Warwickshire,England,,,,,,,,8
JbXrz5pwVoaalpb9Rt5V,gckO6Wco1gQhRJFLrGCFAOU15SB3,ph,2022-05-02 14:06:17,river Waveney,Planet Patrol,52.383364909377306,1.2746319081646154,East of England,IP20 9LE,Mid Suffolk,England,,,,,,,,8
hAK91wGmVcHLUYGy0btv,gckO6Wco1gQhRJFLrGCFAOU15SB3,ph,2022-05-02 14:06:17,river Waveney,Planet Patrol,52.383364909377306,1.2746319081646154,East of England,IP20 9LE,Mid Suffolk,England,,,,,,,,8
yHOaqVzdkoJR0xcFAbYg,gckO6Wco1gQhRJFLrGCFAOU15SB3,nitrate,2022-05-02 14:16:07,River waveney,Planet Patrol,52.3835487664237,1.274629980326886,East of England,IP20 9LE,Mid Suffolk,England,,,,0,mg/l,10,mg/l,
46pBodQ3mUHa5oh8fv7G,gckO6Wco1gQhRJFLrGCFAOU15SB3,phosphate,2022-05-02 14:24:22,River waveney,Planet Patrol,52.382999821007054,1.2741704977558288,East of England,IP20 9LE,Mid Suffolk,England,,0,ppb,,,,,
hFV8haIgttjhanetsKQv,w3a4GY9o1TZPW86MRpeyUKN7rBm2,nitrate,2022-05-02 14:50:00,River Dee,Planet Patrol,53.18780833333334,-2.8696133333333336,North West,CH3 5UW,Cheshire West and Chester,England,,,,1,mg/l,10,mg/l,
MJOdSrx8kh53ajKbkWl4,w3a4GY9o1TZPW86MRpeyUKN7rBm2,phosphate,2022-05-02 14:50:00,River Dee,Planet Patrol,53.18771666666667,-2.869866666666667,North West,CH3 5UW,Cheshire West and Chester,England,,100,ppb,,,,,
NRBWrsHwJuKnFjOy8dxi,w3a4GY9o1TZPW86MRpeyUKN7rBm2,ph,2022-05-02 14:55:54,River Dee,Planet Patrol,53.187736666666666,-2.86973,North West,CH3 5UW,Cheshire West and Chester,England,,,,,,,,6
AquTzaHrF4nN8QCp2JqC,gckO6Wco1gQhRJFLrGCFAOU15SB3,coliforms,2022-05-02 15:07:00,River Waveney,Planet Patrol,52.3831874,1.274422,East of England,IP20 9LE,Mid Suffolk,England,True,,,,,,,
gMDHVqcCOxX4pAZg2dxY,qQ8TzivcowZeHKizZVnxxz6Xv4c2,phosphate,2022-05-02 16:27:00,River Thames,Planet Patrol,51.52027119199523,-0.7010254189957414,South East,SL6 0BG,Buckinghamshire,England,,0,ppb,,,,,
23jSx0EcCBlJ3hM5a9fq,qQ8TzivcowZeHKizZVnxxz6Xv4c2,ph,2022-05-02 16:35:00,River Thames,Planet Patrol,51.52016608972697,-0.7008158499248578,South East,SL6 0BG,Buckinghamshire,England,,,,,,,,7
O2UouojrQ0PUBV5OkioR,qQ8TzivcowZeHKizZVnxxz6Xv4c2,nitrate,2022-05-02 16:39:00,River Thames,Planet Patrol,51.5202127684986,-0.7008805325024412,South East,SL6 0BG,Buckinghamshire,England,,,,0,mg/l,50,mg/l,
eDtGohARIhwI1GwjGBBy,qQ8TzivcowZeHKizZVnxxz6Xv4c2,nitrate,2022-05-02 16:39:00,River Thames,Planet Patrol,51.5202127684986,-0.7008805325024412,South East,SL6 0BG,Buckinghamshire,England,,,,0,mg/l,50,mg/l,
PTGRCGy9tuIBzfO31hNT,qQ8TzivcowZeHKizZVnxxz6Xv4c2,coliforms,2022-05-02 16:47:00,River Thames,Planet Patrol,51.52017166666667,-0.70092,South East,SL6 0BG,Buckinghamshire,England,True,,,,,,,
oBiPDUge91Bs3rPUOTKb,DKgl5xhSwWbeC8iL4lYbzCvIKFq2,ph,2022-05-02 18:52:00,River Tame,Planet Patrol,53.589862823333334,-2.0341899394444445,North West,OL3 5UA,Oldham,England,,,,,,,,5
Az04A5JJ4ax2zS6VLmzk,DKgl5xhSwWbeC8iL4lYbzCvIKFq2,phosphate,2022-05-02 18:58:00,River Tame,Planet Patrol,53.589923858611115,-2.034209489722222,North West,OL3 5SB,Oldham,England,,0,ppb,,,,,
vWuvXxYjB9yGJhxQ5JIt,DKgl5xhSwWbeC8iL4lYbzCvIKFq2,nitrate,2022-05-02 18:59:00,River Tame,Planet Patrol,53.58980560277778,-2.0341818330555554,North West,OL3 5UA,Oldham,England,,,,0,mg/l,0,mg/l,
O2xRj72Yo1MNNA0YhHyL,DKgl5xhSwWbeC8iL4lYbzCvIKFq2,coliforms,2022-05-02 18:59:00,River Tame,Planet Patrol,53.589923858611115,-2.034205913333333,North West,OL3 5SB,Oldham,England,True,,,,,,,
QPCiMDc9ZYfnvRFQLGpi,gJsrT0P8UFSvNuZHl4zGIPOCw6n2,ph,2022-05-03 10:05:00,Hatherley Brook,Planet Patrol,51.8870977,-2.0953204,South West,GL50 2DS,Cheltenham,England,,,,,,,,8
HqP1zU63afG9cTzyaPGN,gJsrT0P8UFSvNuZHl4zGIPOCw6n2,nitrate,2022-05-03 10:09:00,Hatherley Brook,Planet Patrol,51.8870977,-2.0953204,South West,GL50 2DS,Cheltenham,England,,,,0,mg/l,25,mg/l,
t1qmhIfyYrogoCkQ6T3d,gJsrT0P8UFSvNuZHl4zGIPOCw6n2,phosphate,2022-05-03 10:20:00,Hatherley Brook,Planet Patrol,,,,,,,,100,ppb,,,,,
dCQkxXqRK8efnNbezHOC,gJsrT0P8UFSvNuZHl4zGIPOCw6n2,coliforms,2022-05-03 11:20:00,Hatherley Brook,Planet Patrol,,,,,,,True,,,,,,,
MdcurDBESu26lhFvGKWb,A1TYfF41pBfNjSkKktOfrCpx62a2,phosphate,2022-05-03 15:27:00,River cam,Planet Patrol,52.179735,0.0985362,East of England,CB3 9NE,South Cambridgeshire,England,,500,ppb,,,,,
4EG0WcTkNozIlQMYUakJ,A1TYfF41pBfNjSkKktOfrCpx62a2,coliforms,2022-05-03 15:40:00,River cam,Planet Patrol,,,,,,,True,,,,,,,
lriEsBBZuvJTdR15DmXw,A1TYfF41pBfNjSkKktOfrCpx62a2,nitrate,2022-05-03 15:46:00,River cam,Planet Patrol,52.179735,0.0985362,East of England,CB3 9NE,South Cambridgeshire,England,,,,1,mg/l,50,mg/l,
41mSWJh6UibgcY3ZPepH,LDVRxTsBkDhZrFifBmGDWHRnEug1,phosphate,2022-05-03 16:07:32,River Dee,Planet Patrol,53.153532,-2.8749192,North West,CH4 9JE,Cheshire West and Chester,England,,0,ppb,,,,,
SIYWtxpyRP4tRGhQUx53,LDVRxTsBkDhZrFifBmGDWHRnEug1,phosphate,2022-05-03 16:07:32,River Dee,Planet Patrol,53.153532,-2.8749192,North West,CH4 9JE,Cheshire West and Chester,England,,0,ppb,,,,,
GO3tnJCnvG8U7y58GOKF,LDVRxTsBkDhZrFifBmGDWHRnEug1,ph,2022-05-03 16:12:06,River Dee,Planet Patrol,53.153532,-2.8749192,North West,CH4 9JE,Cheshire West and Chester,England,,,,,,,,7
Nk87iWX26PsOGzm0URwH,LDVRxTsBkDhZrFifBmGDWHRnEug1,nitrate,2022-05-03 16:14:05,River Dee,Planet Patrol,53.153532,-2.8749192,North West,CH4 9JE,Cheshire West and Chester,England,,,,0,mg/l,25,mg/l,
ZBSap6jCYBIeMwqblESj,LDVRxTsBkDhZrFifBmGDWHRnEug1,coliforms,2022-05-03 16:30:00,River Dee,Planet Patrol,53.1536653,-2.8756989,North West,CH4 9JE,Cheshire West and Chester,England,True,,,,,,,
PM082oOfhFNUtJc5EMPL,Fr91470JrgO3uMBnXg7qe3nQr3j1,phosphate,2022-05-03 17:08:44,River Trent,Planet Patrol,52.91847795490549,-1.2094349615062598,East Midlands,NG9 1LA,Broxtowe,England,,300,ppb,,,,,
cXPgcRFrZQTFhKbnlAoR,Fr91470JrgO3uMBnXg7qe3nQr3j1,ph,2022-05-03 17:17:31,River Trent,Planet Patrol,52.9122431,-1.2036836,East Midlands,NG9 1LZ,Broxtowe,England,,,,,,,,7
Cov2RJS8aGoExX541Aka,Fr91470JrgO3uMBnXg7qe3nQr3j1,nitrate,2022-05-03 17:25:37,River Trent,Planet Patrol,52.912205,-1.2037051,East Midlands,NG9 1LZ,Broxtowe,England,,,,0,mg/l,50,mg/l,
oH5Xds93G5IDZPkfeYEQ,gdwUuiDTePUq4dLBeO2HPYBqWRr1,phosphate,2022-05-03 17:47:30,River Lea,Planet Patrol,51.8105435,-0.0336475,East of England,SG12 9XD,East Hertfordshire,England,,200,ppb,,,,,
w1vLuDTPxKucJYT53ONS,gdwUuiDTePUq4dLBeO2HPYBqWRr1,nitrate,2022-05-03 17:52:02,River Lea,Planet Patrol,51.8105435,-0.0336475,East of England,SG12 9XD,East Hertfordshire,England,,,,1,mg/l,50,mg/l,
CaMlcpIOxPFPqupeZdQc,n6BMLOeiFdXXQLsSUDR8dCfWQ9U2,phosphate,2022-05-03 17:54:33,River mole,Planet Patrol,51.2566764,-0.3252526,South East,RH5 6BY,Mole Valley,England,,1000,ppb,,,,,
qZcLzsqKhwNaJI67dkRS,gdwUuiDTePUq4dLBeO2HPYBqWRr1,ph,2022-05-03 17:55:47,River Lea,Planet Patrol,51.8105435,-0.0336475,East of England,SG12 9XD,East Hertfordshire,England,,,,,,,,7
k6ED8MLBKVWevgrwdlke,n6BMLOeiFdXXQLsSUDR8dCfWQ9U2,ph,2022-05-03 17:59:10,River mole,Planet Patrol,51.2540166,-0.327683,South East,RH5 6BT,Mole Valley,England,,,,,,,,6
cqzfZxRnAI2JG1qmYd4G,gdwUuiDTePUq4dLBeO2HPYBqWRr1,coliforms,2022-05-03 18:00:00,River Lea,Planet Patrol,,,,,,,True,,,,,,,
yovVbOlTJ6kbUVNh0F0r,n6BMLOeiFdXXQLsSUDR8dCfWQ9U2,nitrate,2022-05-03 18:04:27,River mole,Planet Patrol,51.2540166,-0.327683,South East,RH5 6BT,Mole Valley,England,,,,0,mg/l,250,mg/l,
d7r166gapO3cnAevR9WD,26ex6s0YSJcnHRDb79VpWbDnqTW2,phosphate,2022-05-03 18:10:27,Essex bridge river Trent,Planet Patrol,52.80037563133116,-2.00911907801061,West Midlands,ST18 0ST,Stafford,England,,0,ppb,,,,,
D2n6JzvaLBHrBwgxFfFR,26ex6s0YSJcnHRDb79VpWbDnqTW2,coliforms,2022-05-03 18:15:00,River Trent at Essex bridge,Planet Patrol,52.717121666666664,-2.01030555,West Midlands,WS12 4AZ,Cannock Chase,England,True,,,,,,,
sAAj9PoBEdcz8JIbAlJy,n6BMLOeiFdXXQLsSUDR8dCfWQ9U2,coliforms,2022-05-03 18:19:00,River mole,Planet Patrol,51.2489251,-0.3216555,South East,RH5 6AE,Mole Valley,England,True,,,,,,,
wOLk6RQTdpPq8yOP5diO,Fr91470JrgO3uMBnXg7qe3nQr3j1,coliforms,2022-05-03 18:32:00,River Trent,Planet Patrol,52.9121928,-1.2036794,East Midlands,NG9 1LZ,Broxtowe,England,True,,,,,,,
gFdXgmluD4VefnpboKJ5,QdiihUzERmaqq2p0tMI3RNrfYTm2,coliforms,2022-05-03 19:25:17,"River Stour, Kent",Planet Patrol,51.328102,1.2103025,South East,CT3 4DF,Canterbury,England,True,,,,,,,
t6SW08E9KQcI6dlTb0dW,B5K8KweofDbQIeokQKQhj0t8za92,coliforms,2022-05-04 11:03:00,River Mersey,Planet Patrol,53.390361666666664,-2.9871966666666667,North West,L3 4EB,Liverpool,England,False,,,,,,,
Vi0BmA5UdbeNjCitZgGX,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,nitrate,2022-05-04 11:11:10,River Mersey,Planet Patrol,53.390325,-2.9872633333333334,,,,,,,,0,mg/l,25,mg/l,
tW3cSI6lbdAJr9idWTpf,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,ph,2022-05-04 11:12:22,River Mersey,Planet Patrol,53.39040333333333,-2.9872833333333335,North West,L3 4EB,Liverpool,England,,,,,,,,6
QkNtfPzVoAS6kfFCsZ07,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,phosphate,2022-05-04 11:13:09,River Mersey,Planet Patrol,53.39033833333333,-2.9872199999999998,,,,,,100,ppb,,,,,
daRl0cF5aWD7zgCQ3cgg,P56IaM3fYHeL0I1uzYnL5aZStsO2,ph,2022-05-04 14:25:00,River Crane,Planet Patrol,51.4431604,-0.3756528,London,TW13 5NQ,Hounslow,England,,,,,,,,8
yTENAZBtVsutw6UGwX66,P56IaM3fYHeL0I1uzYnL5aZStsO2,coliforms,2022-05-04 14:36:00,River crane,Planet Patrol,51.4431258,-0.3743315,London,TW2 6AA,Richmond upon Thames,England,True,,,,,,,
e0MH1Ek1gij8aNSjosqg,P56IaM3fYHeL0I1uzYnL5aZStsO2,nitrate,2022-05-04 15:14:37,River Crane,Planet Patrol,51.4422797,-0.3754835,London,TW13 5NH,Hounslow,England,,,,1,mg/l,50,mg/l,
QUNHeKdeXyIUU1eEBmg0,P56IaM3fYHeL0I1uzYnL5aZStsO2,phosphate,2022-05-04 15:16:48,River crane,Planet Patrol,51.442272,-0.3754541,London,TW13 5NH,Hounslow,England,,300,ppb,,,,,
ob4hxMBt1OELsD5ukh3a,P56IaM3fYHeL0I1uzYnL5aZStsO2,phosphate,2022-05-04 15:16:48,River crane,Planet Patrol,51.442272,-0.3754541,London,TW13 5NH,Hounslow,England,,300,ppb,,,,,
uJLrNqCOOe335UD3WtBe,0S1dSwtUWmQwBcnq7hRAVjpfUqy2,nitrate,2022-05-04 19:00:00,River Frome,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,,,,0,mg/l,10,mg/l,
hvNAt0IETDWXMO2K70ZB,nC8DRHRH65SVduTIhYSlrfhWAZx1,phosphate,2022-05-04 19:23:56,River Bollin,Planet Patrol,53.36320275927367,-2.3648834354897526,North West,WA14 3BT,Trafford,England,,300,ppb,,,,,
n7NPDkmcmhKHMQzFuWR2,nC8DRHRH65SVduTIhYSlrfhWAZx1,ph,2022-05-04 19:32:52,River Bollin,Planet Patrol,53.36719159770475,-2.3795499745419253,North West,WA14 3BY,Trafford,England,,,,,,,,6
GH4n5KGeJ9dI6LV89YYi,nC8DRHRH65SVduTIhYSlrfhWAZx1,nitrate,2022-05-04 19:38:34,River Bollin,Planet Patrol,53.363213333333334,-2.364891666666667,North West,WA14 3BT,Trafford,England,,,,10,mg/l,50,mg/l,
V3eBr8KV1GCQSMgcejVA,tU9OrkMg8ATLDEwFdvRWTFGu9uM2,phosphate,2022-05-05 06:11:09,The Dark Water,Planet Patrol,50.82117348969539,-1.3851742671345781,South East,SO45 2HB,New Forest,England,,0,ppb,,,,,
73EEVX4OCFtnft9QWkmo,tU9OrkMg8ATLDEwFdvRWTFGu9uM2,ph,2022-05-05 07:45:45,The Dark Water,Planet Patrol,50.81068199598306,-1.3862065225852525,South East,SO45 1XH,New Forest,England,,,,,,,,6
u34OQgnL4ZOqUxErKpZs,tU9OrkMg8ATLDEwFdvRWTFGu9uM2,nitrate,2022-05-05 07:53:21,The Dark Water,Planet Patrol,50.816951743373984,-1.385571194916692,South East,SO45 1RY,New Forest,England,,,,1,mg/l,10,mg/l,
lVxRPte0Z4dV7bATeb2A,mAYIomQVquXkuhlG2f1TIav6G213,coliforms,2022-05-05 11:54:48,Wey navigation,Planet Patrol,51.370105,-0.4665666666666667,South East,KT13 8XF,Elmbridge,England,True,,,,,,,
Tg5vkncxvKOZDvZSQIBL,YWdTUjUfXNUpbOS7f4u6DDhIrME2,phosphate,2022-05-06 19:44:00,River Kelvin,Planet Patrol,55.870420753278935,-4.2910544601465315,Scotland,G11 6PB,Glasgow City,Scotland,,0,ppb,,,,,
jZ2atdJQPhVJNy5Qc7zR,YWdTUjUfXNUpbOS7f4u6DDhIrME2,ph,2022-05-06 19:53:18,River Kelvin,Planet Patrol,55.86886974902423,-4.301269190117986,Scotland,G11 6QF,Glasgow City,Scotland,,,,,,,,6
NSpEhxiqoDdDdpIyU79d,YWdTUjUfXNUpbOS7f4u6DDhIrME2,nitrate,2022-05-06 19:57:56,River Kelvin,Planet Patrol,55.869305810519506,-4.2987156851794595,Scotland,G11 6PG,Glasgow City,Scotland,,,,0,mg/l,25,mg/l,
